"sales_id","order_id","customer_id","customer_name","age","gender","city","state","product_id","product_name","product_type","size","colour","stok","harga_produk","harga_jual","quantity","total_price","order_date","delivery_date","delivery_time"
2651,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",1124,"Cargo Pants","Trousers","XL","red",45,106.0,102.0,3,306.0,"2021-01-07","2021-01-23",16
2652,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",657,"Coach","Jacket","M","indigo",64,115.0,93.0,1,93.0,"2021-01-07","2021-01-23",16
2653,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",703,"Trench Coat","Jacket","L","red",70,112.0,119.0,2,238.0,"2021-01-07","2021-01-23",16
2654,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",458,"Puffer","Jacket","L","red",44,110.0,118.0,2,236.0,"2021-01-07","2021-01-23",16
2655,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",719,"Trench Coat","Jacket","XL","green",53,112.0,119.0,3,357.0,"2021-01-07","2021-01-23",16
2656,530,467,"Cacilie Forrestill",53,"Bigender","O'reillychester","South Australia",1097,"Cropped","Trousers","M","yellow",41,99.0,115.0,1,115.0,"2021-01-07","2021-01-23",16
2657,531,742,"Selestina Dauber",44,"Polygender","Port Aliview","Western Australia",611,"Cardigan","Jacket","S","green",62,118.0,112.0,2,224.0,"2021-01-14","2021-02-08",25
2658,531,742,"Selestina Dauber",44,"Polygender","Port Aliview","Western Australia",829,"Shearling","Jacket","XL","blue",79,95.0,117.0,2,234.0,"2021-01-14","2021-02-08",25
2659,531,742,"Selestina Dauber",44,"Polygender","Port Aliview","Western Australia",466,"Puffer","Jacket","S","yellow",48,110.0,118.0,2,236.0,"2021-01-14","2021-02-08",25
2660,531,742,"Selestina Dauber",44,"Polygender","Port Aliview","Western Australia",1155,"High-Waisted","Trousers","XS","red",74,98.0,99.0,3,297.0,"2021-01-14","2021-02-08",25
2661,532,523,"Grissel Harteley",22,"Bigender","North Jasperville","Northern Territory",343,"Mandarin Collar","Shirt","L","indigo",53,108.0,109.0,1,109.0,"2021-09-08","2021-09-20",12
2662,532,523,"Grissel Harteley",22,"Bigender","North Jasperville","Northern Territory",980,"Wool","Trousers","XS","red",44,111.0,106.0,2,212.0,"2021-09-08","2021-09-20",12
2663,532,523,"Grissel Harteley",22,"Bigender","North Jasperville","Northern Territory",1255,"Tracksuit Bottoms","Trousers","XS","violet",67,91.0,112.0,1,112.0,"2021-09-08","2021-09-20",12
2664,532,523,"Grissel Harteley",22,"Bigender","North Jasperville","Northern Territory",60,"Dress","Shirt","XS","indigo",56,119.0,104.0,2,208.0,"2021-09-08","2021-09-20",12
2665,533,558,"Lizette Lindro",38,"Genderqueer","Violetfort","South Australia",1199,"Pleated","Trousers","XL","orange",69,90.0,105.0,2,210.0,"2021-06-04","2021-06-09",5
2666,533,558,"Lizette Lindro",38,"Genderqueer","Violetfort","South Australia",344,"Mandarin Collar","Shirt","XL","indigo",77,108.0,109.0,3,327.0,"2021-06-04","2021-06-09",5
2667,533,558,"Lizette Lindro",38,"Genderqueer","Violetfort","South Australia",618,"Cardigan","Jacket","L","blue",68,118.0,112.0,1,112.0,"2021-06-04","2021-06-09",5
2668,534,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",276,"Polo","Shirt","S","violet",43,117.0,95.0,3,285.0,"2021-09-23","2021-09-26",3
2669,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",928,"Drawstring","Trousers","L","green",43,104.0,96.0,3,288.0,"2021-01-25","2021-02-07",13
2670,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",707,"Trench Coat","Jacket","M","orange",43,112.0,119.0,3,357.0,"2021-01-25","2021-02-07",13
2671,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",58,"Dress","Shirt","L","blue",61,119.0,104.0,1,104.0,"2021-01-25","2021-02-07",13
2672,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",946,"Slim-Fit","Trousers","S","red",71,119.0,97.0,2,194.0,"2021-01-25","2021-02-07",13
2673,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",1224,"Pleated","Trousers","XL","violet",65,90.0,105.0,2,210.0,"2021-01-25","2021-02-07",13
2674,535,585,"Alicea Momford",23,"Non-binary","West Bella","South Australia",164,"Linen","Shirt","XL","blue",47,116.0,91.0,1,91.0,"2021-01-25","2021-02-07",13
0,536,927,"Joby Law",61,"Male","Ryanfurt","Victoria",0,"","","","",0,0.0,0.0,0,0.0,"2021-02-05","2021-02-21",16
2675,537,203,"Angil Crunden",30,"Non-binary","Lake Elijah","Australian Capital Territory",1022,"Relaxed Leg","Trousers","M","orange",74,95.0,90.0,3,270.0,"2021-02-14","2021-03-13",27
2676,537,203,"Angil Crunden",30,"Non-binary","Lake Elijah","Australian Capital Territory",1248,"Tracksuit Bottoms","Trousers","L","blue",72,91.0,112.0,3,336.0,"2021-02-14","2021-03-13",27
2677,537,203,"Angil Crunden",30,"Non-binary","Lake Elijah","Australian Capital Territory",1232,"Tracksuit Bottoms","Trousers","M","orange",47,91.0,112.0,3,336.0,"2021-02-14","2021-03-13",27
2678,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",279,"Polo","Shirt","XL","violet",79,117.0,95.0,1,95.0,"2021-01-04","2021-01-26",22
2679,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",494,"Windbreaker","Jacket","XL","red",48,109.0,102.0,1,102.0,"2021-01-04","2021-01-26",22
2680,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",351,"Henley","Shirt","S","red",60,92.0,94.0,3,282.0,"2021-01-04","2021-01-26",22
2681,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",74,"Flannel","Shirt","XL","red",72,96.0,118.0,2,236.0,"2021-01-04","2021-01-26",22
2682,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",33,"Oxford Cloth","Shirt","L","violet",73,114.0,96.0,1,96.0,"2021-01-04","2021-01-26",22
2683,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",1023,"Relaxed Leg","Trousers","L","orange",78,95.0,90.0,1,90.0,"2021-01-04","2021-01-26",22
2684,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",213,"Chambray","Shirt","L","red",44,105.0,106.0,1,106.0,"2021-01-04","2021-01-26",22
2685,538,754,"Ninnetta Lammin",74,"Bigender","Lake Jesse","New South Wales",810,"Shearling","Jacket","XS","orange",54,95.0,117.0,2,234.0,"2021-01-04","2021-01-26",22
2686,539,609,"Vin Rubenovic",61,"Polygender","New Emilyton","Northern Territory",1229,"Tracksuit Bottoms","Trousers","XL","red",45,91.0,112.0,2,224.0,"2021-01-03","2021-01-25",22
2687,539,609,"Vin Rubenovic",61,"Polygender","New Emilyton","Northern Territory",437,"Denim","Jacket","M","green",79,92.0,107.0,1,107.0,"2021-01-03","2021-01-25",22
2688,539,609,"Vin Rubenovic",61,"Polygender","New Emilyton","Northern Territory",613,"Cardigan","Jacket","L","green",63,118.0,112.0,3,336.0,"2021-01-03","2021-01-25",22
2689,539,609,"Vin Rubenovic",61,"Polygender","New Emilyton","Northern Territory",524,"Windbreaker","Jacket","XL","violet",54,109.0,102.0,3,306.0,"2021-01-03","2021-01-25",22
2690,539,609,"Vin Rubenovic",61,"Polygender","New Emilyton","Northern Territory",1098,"Cropped","Trousers","L","yellow",60,99.0,115.0,3,345.0,"2021-01-03","2021-01-25",22
2691,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",81,"Flannel","Shirt","S","yellow",42,96.0,118.0,2,236.0,"2021-03-21","2021-03-30",9
2692,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",406,"Casual Slim Fit","Shirt","S","blue",75,113.0,119.0,2,238.0,"2021-03-21","2021-03-30",9
2693,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",751,"Peacoat","Jacket","S","green",41,102.0,109.0,2,218.0,"2021-03-21","2021-03-30",9
2694,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",554,"Leather","Jacket","XL","indigo",52,113.0,98.0,1,98.0,"2021-03-21","2021-03-30",9
2695,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",786,"Pullover","Jacket","S","green",69,114.0,91.0,2,182.0,"2021-03-21","2021-03-30",9
2696,540,772,"Marlee Edser",71,"Genderqueer","Oscarberg","South Australia",631,"Coach","Jacket","S","red",76,115.0,93.0,3,279.0,"2021-03-21","2021-03-30",9
2697,541,490,"Bank Sargeaunt",57,"Male","Mollyland","New South Wales",487,"Puffer","Jacket","M","violet",43,110.0,118.0,3,354.0,"2021-08-20","2021-08-22",2
2698,541,490,"Bank Sargeaunt",57,"Male","Mollyland","New South Wales",385,"Casual Slim Fit","Shirt","XS","red",49,113.0,119.0,1,119.0,"2021-08-20","2021-08-22",2
2699,541,490,"Bank Sargeaunt",57,"Male","Mollyland","New South Wales",1126,"Cargo Pants","Trousers","S","orange",60,106.0,102.0,2,204.0,"2021-08-20","2021-08-22",2
2700,541,490,"Bank Sargeaunt",57,"Male","Mollyland","New South Wales",857,"Chinos","Trousers","M","green",49,100.0,113.0,1,113.0,"2021-08-20","2021-08-22",2
2701,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",507,"Windbreaker","Jacket","M","green",63,109.0,102.0,3,306.0,"2021-02-10","2021-02-14",4
2702,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",969,"Slim-Fit","Trousers","XL","blue",47,119.0,97.0,1,97.0,"2021-02-10","2021-02-14",4
2703,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",1045,"Relaxed Leg","Trousers","XS","violet",49,95.0,90.0,3,270.0,"2021-02-10","2021-02-14",4
2704,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",1127,"Cargo Pants","Trousers","M","orange",51,106.0,102.0,2,204.0,"2021-02-10","2021-02-14",4
2705,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",931,"Drawstring","Trousers","S","blue",48,104.0,96.0,2,192.0,"2021-02-10","2021-02-14",4
2706,542,282,"Wren Helgass",59,"Female","Port Hannahburgh","Australian Capital Territory",821,"Shearling","Jacket","S","green",66,95.0,117.0,3,351.0,"2021-02-10","2021-02-14",4
2707,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",17,"Oxford Cloth","Shirt","M","green",60,114.0,96.0,1,96.0,"2021-07-28","2021-08-09",12
2708,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1092,"Cropped","Trousers","M","orange",56,99.0,115.0,1,115.0,"2021-07-28","2021-08-09",12
2709,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1106,"Cropped","Trousers","S","blue",62,99.0,115.0,2,230.0,"2021-07-28","2021-08-09",12
2710,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1046,"Relaxed Leg","Trousers","S","violet",75,95.0,90.0,2,180.0,"2021-07-28","2021-08-09",12
2711,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1205,"Pleated","Trousers","XS","green",58,90.0,105.0,1,105.0,"2021-07-28","2021-08-09",12
2712,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1204,"Pleated","Trousers","XL","yellow",52,90.0,105.0,2,210.0,"2021-07-28","2021-08-09",12
2713,543,769,"Sigmund Bothen",21,"Male","West Grace","Australian Capital Territory",1108,"Cropped","Trousers","L","blue",45,99.0,115.0,2,230.0,"2021-07-28","2021-08-09",12
2714,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",337,"Mandarin Collar","Shirt","M","blue",76,108.0,109.0,1,109.0,"2021-03-05","2021-03-14",9
2715,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",580,"Bomber","Jacket","XS","blue",44,90.0,100.0,1,100.0,"2021-03-05","2021-03-14",9
2716,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",616,"Cardigan","Jacket","S","blue",53,118.0,112.0,3,336.0,"2021-03-05","2021-03-14",9
2717,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",1080,"Joggers","Trousers","XS","violet",50,94.0,93.0,3,279.0,"2021-03-05","2021-03-14",9
2718,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",75,"Flannel","Shirt","XS","orange",42,96.0,118.0,2,236.0,"2021-03-05","2021-03-14",9
2719,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",631,"Coach","Jacket","S","red",76,115.0,93.0,3,279.0,"2021-03-05","2021-03-14",9
2720,544,347,"Lyn Bouts",20,"Female","Levihaven","Victoria",350,"Henley","Shirt","XS","red",62,92.0,94.0,2,188.0,"2021-03-05","2021-03-14",9
2721,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",422,"Denim","Jacket","M","red",43,92.0,107.0,3,321.0,"2021-06-21","2021-07-02",11
2722,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",921,"Drawstring","Trousers","S","yellow",74,104.0,96.0,2,192.0,"2021-06-21","2021-07-02",11
2723,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",419,"Casual Slim Fit","Shirt","XL","violet",57,113.0,119.0,1,119.0,"2021-06-21","2021-07-02",11
2724,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",1242,"Tracksuit Bottoms","Trousers","M","green",47,91.0,112.0,3,336.0,"2021-06-21","2021-07-02",11
2725,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",823,"Shearling","Jacket","L","green",66,95.0,117.0,3,351.0,"2021-06-21","2021-07-02",11
2726,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",600,"Cardigan","Jacket","XS","orange",46,118.0,112.0,1,112.0,"2021-06-21","2021-07-02",11
2727,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",355,"Henley","Shirt","XS","orange",65,92.0,94.0,1,94.0,"2021-06-21","2021-07-02",11
2728,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",586,"Bomber","Jacket","S","indigo",41,90.0,100.0,1,100.0,"2021-06-21","2021-07-02",11
2729,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",1172,"High-Waisted","Trousers","M","green",51,98.0,99.0,2,198.0,"2021-06-21","2021-07-02",11
2730,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",646,"Coach","Jacket","S","green",60,115.0,93.0,2,186.0,"2021-06-21","2021-07-02",11
2731,545,439,"Daren Airs",75,"Female","West Thomas","Victoria",977,"Slim-Fit","Trousers","M","violet",51,119.0,97.0,3,291.0,"2021-06-21","2021-07-02",11
2732,546,664,"Dannie Fidler",32,"Genderfluid","East Max","Tasmania",153,"Linen","Shirt","L","yellow",72,116.0,91.0,2,182.0,"2021-04-29","2021-05-19",20
2733,546,664,"Dannie Fidler",32,"Genderfluid","East Max","Tasmania",352,"Henley","Shirt","M","red",52,92.0,94.0,3,282.0,"2021-04-29","2021-05-19",20
2734,546,664,"Dannie Fidler",32,"Genderfluid","East Max","Tasmania",79,"Flannel","Shirt","XL","orange",50,96.0,118.0,1,118.0,"2021-04-29","2021-05-19",20
2735,546,664,"Dannie Fidler",32,"Genderfluid","East Max","Tasmania",961,"Slim-Fit","Trousers","S","green",70,119.0,97.0,2,194.0,"2021-04-29","2021-05-19",20
2736,546,664,"Dannie Fidler",32,"Genderfluid","East Max","Tasmania",344,"Mandarin Collar","Shirt","XL","indigo",77,108.0,109.0,1,109.0,"2021-04-29","2021-05-19",20
2737,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",498,"Windbreaker","Jacket","L","orange",68,109.0,102.0,3,306.0,"2021-10-19","2021-10-30",11
2738,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1162,"High-Waisted","Trousers","M","orange",69,98.0,99.0,3,297.0,"2021-10-19","2021-10-30",11
2739,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1168,"High-Waisted","Trousers","L","yellow",77,98.0,99.0,3,297.0,"2021-10-19","2021-10-30",11
2740,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",941,"Drawstring","Trousers","S","violet",40,104.0,96.0,3,288.0,"2021-10-19","2021-10-30",11
2741,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",384,"Henley","Shirt","XL","violet",77,92.0,94.0,1,94.0,"2021-10-19","2021-10-30",11
2742,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1245,"Tracksuit Bottoms","Trousers","XS","blue",42,91.0,112.0,3,336.0,"2021-10-19","2021-10-30",11
2743,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",479,"Puffer","Jacket","XL","blue",80,110.0,118.0,2,236.0,"2021-10-19","2021-10-30",11
2744,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1162,"High-Waisted","Trousers","M","orange",69,98.0,99.0,1,99.0,"2021-10-19","2021-10-30",11
2745,547,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",48,"Dress","Shirt","L","yellow",56,119.0,104.0,2,208.0,"2021-10-19","2021-10-30",11
2746,548,135,"Mycah Rodie",25,"Genderfluid","Port Abigail","Western Australia",141,"Linen","Shirt","S","red",67,116.0,91.0,3,273.0,"2021-07-17","2021-07-26",9
2747,548,135,"Mycah Rodie",25,"Genderfluid","Port Abigail","Western Australia",831,"Shearling","Jacket","S","indigo",45,95.0,117.0,2,234.0,"2021-07-17","2021-07-26",9
2748,549,401,"Waylen Swallwell",73,"Non-binary","Sarahstad","Western Australia",286,"Cuban Collar","Shirt","S","orange",50,93.0,105.0,3,315.0,"2021-06-02","2021-06-09",7
2749,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",63,"Dress","Shirt","L","indigo",71,119.0,104.0,3,312.0,"2021-08-04","2021-08-09",5
2750,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",707,"Trench Coat","Jacket","M","orange",43,112.0,119.0,2,238.0,"2021-08-04","2021-08-09",5
2751,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",399,"Casual Slim Fit","Shirt","XL","yellow",78,113.0,119.0,1,119.0,"2021-08-04","2021-08-09",5
2752,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",623,"Cardigan","Jacket","L","indigo",40,118.0,112.0,2,224.0,"2021-08-04","2021-08-09",5
2753,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",1233,"Tracksuit Bottoms","Trousers","L","orange",73,91.0,112.0,3,336.0,"2021-08-04","2021-08-09",5
2754,550,26,"Timothy Compston",50,"Genderqueer","New Oliverside","New South Wales",97,"Flannel","Shirt","M","indigo",69,96.0,118.0,1,118.0,"2021-08-04","2021-08-09",5
2755,551,330,"Barclay Kinsella",47,"Male","Lincolnbury","Victoria",1091,"Cropped","Trousers","S","orange",78,99.0,115.0,3,345.0,"2021-09-16","2021-09-18",2
2756,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",610,"Cardigan","Jacket","XS","green",40,118.0,112.0,2,224.0,"2021-01-10","2021-01-17",7
2757,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",857,"Chinos","Trousers","M","green",49,100.0,113.0,3,339.0,"2021-01-10","2021-01-17",7
2758,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",898,"Cords","Trousers","L","blue",77,113.0,94.0,2,188.0,"2021-01-10","2021-01-17",7
2759,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",1138,"Cargo Pants","Trousers","L","green",42,106.0,102.0,2,204.0,"2021-01-10","2021-01-17",7
2760,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",1114,"Cropped","Trousers","XL","indigo",58,99.0,115.0,3,345.0,"2021-01-10","2021-01-17",7
2761,552,264,"Vite Durrant",40,"Male","Port Michael","Queensland",84,"Flannel","Shirt","XL","yellow",72,96.0,118.0,3,354.0,"2021-01-10","2021-01-17",7
2762,553,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",946,"Slim-Fit","Trousers","S","red",71,119.0,97.0,3,291.0,"2021-03-06","2021-03-14",8
2763,553,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",658,"Coach","Jacket","L","indigo",74,115.0,93.0,1,93.0,"2021-03-06","2021-03-14",8
2764,553,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",1118,"Cropped","Trousers","L","violet",40,99.0,115.0,2,230.0,"2021-03-06","2021-03-14",8
2765,553,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",973,"Slim-Fit","Trousers","L","indigo",48,119.0,97.0,1,97.0,"2021-03-06","2021-03-14",8
2766,553,49,"Shanna Pietrzyk",56,"Female","Port Alyssa","Queensland",303,"Cuban Collar","Shirt","L","blue",65,93.0,105.0,1,105.0,"2021-03-06","2021-03-14",8
2767,554,842,"Millicent Stedson",70,"Polygender","Port Kiara","Western Australia",1127,"Cargo Pants","Trousers","M","orange",51,106.0,102.0,3,306.0,"2021-05-07","2021-05-26",19
2768,554,842,"Millicent Stedson",70,"Polygender","Port Kiara","Western Australia",870,"Chinos","Trousers","XS","violet",72,100.0,113.0,2,226.0,"2021-05-07","2021-05-26",19
2769,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",282,"Cuban Collar","Shirt","M","red",53,93.0,105.0,2,210.0,"2021-09-03","2021-09-09",6
2770,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",358,"Henley","Shirt","L","orange",77,92.0,94.0,2,188.0,"2021-09-03","2021-09-09",6
2771,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",575,"Bomber","Jacket","XS","green",48,90.0,100.0,1,100.0,"2021-09-03","2021-09-09",6
2772,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",526,"Leather","Jacket","S","red",80,113.0,98.0,3,294.0,"2021-09-03","2021-09-09",6
2773,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",3,"Oxford Cloth","Shirt","L","red",69,114.0,96.0,1,96.0,"2021-09-03","2021-09-09",6
2774,555,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",928,"Drawstring","Trousers","L","green",43,104.0,96.0,1,96.0,"2021-09-03","2021-09-09",6
2775,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",202,"Camp Collared","Shirt","M","indigo",52,112.0,98.0,2,196.0,"2021-07-30","2021-08-01",2
2776,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",459,"Puffer","Jacket","XL","red",41,110.0,118.0,2,236.0,"2021-07-30","2021-08-01",2
2777,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",595,"Cardigan","Jacket","XS","red",51,118.0,112.0,2,224.0,"2021-07-30","2021-08-01",2
2778,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",530,"Leather","Jacket","XS","orange",63,113.0,98.0,2,196.0,"2021-07-30","2021-08-01",2
2779,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",968,"Slim-Fit","Trousers","L","blue",49,119.0,97.0,3,291.0,"2021-07-30","2021-08-01",2
2780,556,566,"Melissa Partkya",23,"Male","O'keefeton","Tasmania",238,"Chambray","Shirt","L","indigo",79,105.0,106.0,2,212.0,"2021-07-30","2021-08-01",2
2781,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",850,"Chinos","Trousers","XS","yellow",41,100.0,113.0,3,339.0,"2021-04-19","2021-04-24",5
2782,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",1003,"Wool","Trousers","L","blue",79,111.0,106.0,3,318.0,"2021-04-19","2021-04-24",5
2783,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",1070,"Joggers","Trousers","XS","blue",67,94.0,93.0,1,93.0,"2021-04-19","2021-04-24",5
2784,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",350,"Henley","Shirt","XS","red",62,92.0,94.0,3,282.0,"2021-04-19","2021-04-24",5
2785,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",66,"Dress","Shirt","S","violet",69,119.0,104.0,3,312.0,"2021-04-19","2021-04-24",5
2786,557,504,"Marilyn Rontree",56,"Genderqueer","Emilymouth","Northern Territory",1211,"Pleated","Trousers","S","blue",60,90.0,105.0,2,210.0,"2021-04-19","2021-04-24",5
2787,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",5,"Oxford Cloth","Shirt","XS","orange",45,114.0,96.0,1,96.0,"2021-03-02","2021-03-18",16
2788,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",1115,"Cropped","Trousers","XS","violet",65,99.0,115.0,2,230.0,"2021-03-02","2021-03-18",16
2789,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",398,"Casual Slim Fit","Shirt","L","yellow",63,113.0,119.0,1,119.0,"2021-03-02","2021-03-18",16
2790,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",513,"Windbreaker","Jacket","L","blue",41,109.0,102.0,2,204.0,"2021-03-02","2021-03-18",16
2791,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",233,"Chambray","Shirt","L","blue",69,105.0,106.0,3,318.0,"2021-03-02","2021-03-18",16
2792,558,729,"Gerri McCarle",54,"Female","Cameronport","South Australia",222,"Chambray","Shirt","M","yellow",62,105.0,106.0,2,212.0,"2021-03-02","2021-03-18",16
2793,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",305,"Cuban Collar","Shirt","XS","indigo",50,93.0,105.0,2,210.0,"2021-03-03","2021-03-15",12
2794,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",185,"Camp Collared","Shirt","XS","yellow",55,112.0,98.0,3,294.0,"2021-03-03","2021-03-15",12
2795,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",532,"Leather","Jacket","M","orange",80,113.0,98.0,2,196.0,"2021-03-03","2021-03-15",12
2796,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",568,"Bomber","Jacket","L","orange",71,90.0,100.0,1,100.0,"2021-03-03","2021-03-15",12
2797,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",550,"Leather","Jacket","XS","indigo",78,113.0,98.0,2,196.0,"2021-03-03","2021-03-15",12
2798,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",729,"Trench Coat","Jacket","XL","indigo",64,112.0,119.0,3,357.0,"2021-03-03","2021-03-15",12
2799,559,611,"Conny Chowne",67,"Female","West Hayleyhaven","New South Wales",968,"Slim-Fit","Trousers","L","blue",49,119.0,97.0,2,194.0,"2021-03-03","2021-03-15",12
2800,560,11,"Michaeline McIndrew",39,"Agender","Georgeland","Northern Territory",144,"Linen","Shirt","XL","red",47,116.0,91.0,2,182.0,"2021-05-28","2021-06-05",8
2801,560,11,"Michaeline McIndrew",39,"Agender","Georgeland","Northern Territory",590,"Bomber","Jacket","XS","violet",75,90.0,100.0,2,200.0,"2021-05-28","2021-06-05",8
2802,561,764,"Brod Phifer",32,"Polygender","Hettingerfort","Western Australia",1067,"Joggers","Trousers","M","green",54,94.0,93.0,3,279.0,"2021-02-15","2021-03-13",26
